雨衣,蔡智恒, 知识出版社,6.9,14317 
春宴,安妮宝贝, 湖南文艺出版社,7,14291 
单恋,[日] 东野圭吾, 南海出版公司,7.5,14227 
质数的孤独,[意] 保罗·乔尔达诺, 上海译文出版社,8,14204 
夏天·烟火·我的尸体,[日] 乙一, 当代世界出版社,7.8,14192 
浪客剑心,和月伸宏,None,8.7,14179 
遇到百分之百的女孩,[日] 村上春树, 上海译文出版社,8.1,14175 
裂锦,思存, 新世界出版社,7.6,14166 
人间词话,王国维, 上海古籍出版社,9,14152 
白马啸西风,金庸, 海口-南海出版社,7.5,14130 
那些回不去的年少时光·终场,桐华, 江苏文艺出版社,8.7,14121 
绾青丝Ⅲ,波波, 花山文艺出版社,7.9,14103 
我的路3,寂地, 黑龙江美术出版社,8.7,14101 
总统是靠不住的,林达, 生活·读书·新知三联书店,8.8,14097 
人生,路遥, 北京十月文艺出版社,8.4,14049 
丑陋的中国人,柏杨, 古吴轩出版社,7.9,14047 
东京奇谭集,[日] 村上春树, 上海译文出版社,8,14040 
理想的下午,舒国治, 广西师范大学出版社,7.8,14033 
小时代3.0：刺金时代,郭敬明, 长江文艺出版社,6.4,13988 
琅琊榜,海宴, 朝华出版社,8.6,13982 
青铜时代,王小波, 花城出版社,8.6,13974 
沉思录,[古罗马] 马可·奥勒留, 中央编译出版社,8.2,13973 
且试天下1,倾泠月, 二十一世纪出版社,8,13963 
分身,[日] 东野圭吾, 南海出版公司,7.4,13949 
堂吉诃德,塞万提斯, 译林出版社,7.9,13902 
万水千山走遍,三毛, 哈尔滨出版社,8.8,13901 
棋魂·光之棋（1）,堀田由美 原作, 天津人民美术出版社,8.9,13901 
我的前半生,亦舒, 新世界出版社,8.1,13900 
深夜食堂 01,[日] 安倍夜郎, 湖南文艺出版社,9,13896 
复活,[俄]列夫·托尔斯泰, 人民文学出版社,8,13864 
恐怖宠物店（10）,[日] 秋乃茉莉, 哈尔滨出版社,8.9,13757 
温暖的弦,安宁, 百花洲文艺出版社,7.2,13719 
霸王别姬 青蛇,李碧华, 花城出版社,8.9,13714 
城门开,北岛, 生活·读书·新知三联书店,8.4,13708 
被时光掩埋的秘密,桐华, 朝华出版社,7.3,13666 
雨季不再来,三毛, 北京十月文艺出版社,8.7,13647 
牛奶可乐经济学,[美] 罗伯特·弗兰克, 中国人民大学出版社,7.6,13646 
歌尽桃花,靡宝, 朝华出版社,7.6,13643 
银河系漫游指南,[英] 道格拉斯·亚当斯, 四川科学技术出版社,8.8,13643 
我的路2,寂地, 北方妇女儿童出版社,8.8,13527 
源氏物语,紫式部(日), 人民文学出版社,7.8,13513 
告白,湊佳苗, 時報文化,8.6,13496 
顾城的诗,顾城, 人民文学出版社,8.7,13482 
红拂夜奔,王小波, 江苏文艺出版社,8.6,13464 
微笑的鱼,幾米, 辽宁教育出版社,8.4,13441 
狼的诱惑,可爱淘, 世界知识出版社,6.9,13397 
突然就走到了西藏,陈坤, 华东师范大学出版社,7.8,13368 
葵花走失在1890,张悦然, 作家出版社,7.5,13364 
十四堂人生创意课,李欣频, 电子工业出版社,8.2,13342 
激荡三十年（下）,吴晓波, 中信出版社 浙江人民出版社,8.9,13329 
踮脚张望的时光,寂地, 人民文学出版社,7.8,13319 
绾青丝Ⅱ,波波, 花山文艺出版社,7.8,13317 
信,东野圭吾, 译林出版社,7.7,13280 
布瓜的世界,幾米, 大塊文化出版股份有限公司,8.2,13254 
家,巴金, 人民文学出版社,8.2,13232 
浮生六记,（清）沈复, 人民文学出版社,8.9,13232 
鬼吹灯Ⅱ之一·黄皮子坟,天下霸唱, 安徽文艺出版社,7.7,13164 
池袋西口公园,[日] 石田衣良, 上海人民出版社,7.8,13118 
一句顶一万句,刘震云, 长江文艺出版社,8.6,13095 
历史是个什么玩意儿1,袁腾飞, 上海锦绣文章出版社,7.6,13083 
爱的艺术,[美] 艾·弗洛姆, 上海译文出版社,8.8,13081 
三生三世 枕上书,唐七公子, 湖南文艺出版社,8,13063 
不负如来不负卿1,小春, 北岳文艺出版社,8,13062 
佐贺的超级阿嬷,[日] 岛田洋七, 南海出版公司,8.7,13054 
在细雨中呼喊,余华, 南海出版公司,8.3,13049 
世界是平的,[美] 托马斯·弗里德曼, 湖南科学技术出版社,7.7,13015 
三十六大,冯唐, 浙江文艺出版社,7.6,13015 
温柔的叹息,[日] 青山七惠, 上海译文出版社,7.7,12991 
呼兰河传,萧红, 百花文艺出版社,8.8,12969 
滚蛋吧!肿瘤君,熊顿, 北京理工大学出版社,9.2,12940 
小时候,桑格格, 新星出版社,8.2,12932 
七月与安生,安妮宝贝 原著, 杭州出版社,7.6,12898 
找死的兔子,[英] 安迪·莱利 编绘, 南海出版公司,8.4,12895 
一光年的距离有多远,曾炜, 南海出版公司,6.7,12827 
黑客与画家,[美] Paul Graham, 人民邮电出版社,8.8,12823 
从0到1,彼得·蒂尔, 中信出版股份有限公司,7.6,12821 
沥川往事,玄隐, 黄山书社,7.7,12802 
蜗居,六六, 长江文艺出版社,7.5,12797 
谁的青春不迷茫,刘同, 中信出版社,6,12793 
荒村公寓,蔡骏, 接力出版社,6.9,12783 
听幾米唱歌,幾米, 生活·读书·新知三联书店,8.1,12752 
圣经,None, 中国基督教协会,9,12694 
理想国,[古希腊] 柏拉图, 商务印书馆,8.7,12689 
暗黑童话,[日]乙一, 当代世界出版社,8.2,12672 
子不语3,夏达 编绘, 新世纪出版社,9.2,12652 
双城记,查尔斯・狄更斯, 人民文学出版社,8.2,12626 
燕尾蝶,[日] 岩井俊二, 天津人民出版社,7.8,12612 
琥珀·恋爱的犀牛,廖一梅, 新星出版社,8.4,12530 
当时只道是寻常,安意如, 天津教育出版社,7.2,12516 
怪诞行为学,[美] 丹·艾瑞里, 中信出版社,8.1,12448 
一個人上東京,高木直子, 大田出版,8.4,12370 
十一种孤独,（美）理查德·耶茨, 上海译文出版社,8.1,12345 
上帝掷骰子吗,曹天元, 辽宁教育出版社,9.2,12328 
这些都是你给我的爱2,安东尼, 长江文艺出版社,8.5,12303 
就这么漂来漂去,韩寒, 接力出版社,7.2,12295 
三杯茶,[美] 葛瑞格·摩顿森, 吉林文史出版社,8.1,12294 
名侦探的守则,(日) 东野圭吾, 南海出版公司,7.4,12272 
罗生门,[日]芥川龙之介, 上海译文出版社,8.6,12265 
浮沉,崔曼莉, 陕西师范大学出版社,7.7,12234 
我为歌狂,解嬿嬿, 上海人民出版社,6.5,12209 
牛虻,伏尼契(爱尔兰), 中国青年出版社,8.2,12177 
正见,宗萨蒋扬钦哲仁波切, 中国友谊出版公司,8.8,12174 
诛仙1,萧鼎, 朝华出版社,8.4,12164 
再见了，可鲁,[日] 石黑谦吾 撰文, 南海出版公司,8.6,12163 
看上去很美,王朔, 云南人民出版社,8,12157 
曼珠沙华,沧月, 新世界出版社,7.8,12129 
史记（全十册）,司马迁, 中华书局,9.5,12125 
雪国 古都,[日] 川端康成, 广西师范大学出版社,8.3,12111 
包法利夫人,福楼拜, 人民文学出版社,7.8,12088 
云中歌3,桐华, 作家出版社,8.4,12065 
我怎样毁了我的一生,[法] 贝尔当·桑帝尼 文, 生活·读书·新知三联书店,8.4,12054 
上海堡垒,江南, 万卷出版公司,8.5,11977 
她比烟花寂寞,（香港）亦舒, 海天出版社,7.5,11925 
不抱怨的世界,[美] 威尔·鲍温, 陕西师范大学出版社,7.3,11910 
棋王,阿城, 作家出版社,8.7,11905 
大数据时代,[英] 维克托•迈尔•舍恩伯格（Viktor Mayer-Schönberger）, 浙江人民出版社,7.6,11887 
虚无的十字架,[日] 东野圭吾, 湖南文艺出版社,7.5,11841 
断舍离,山下英子, 广西科学技术出版社,7.5,11825 
肠子,[美] 恰克·帕拉尼克, 吉林出版集团有限责任公司,8.2,11812 
我爱问连岳,连岳, 作家出版社,8.1,11809 
冰与火之歌（卷二）,[美] 乔治.R.R.马丁, 重庆出版社,9.4,11800 
阿弥陀佛么么哒,大冰, 湖南文艺出版社,7.3,11758 
废都,贾平凹, 北京出版社,7.1,11753 
陆小凤传奇,古龙, 珠海出版社,8.6,11745 
古董局中局,马伯庸, 凤凰出版社,7.6,11702 
恶童日记,[匈牙利] 雅歌塔·克里斯多夫, 上海人民出版社,8.6,11637 
亮剑,都梁, 解放军文艺出版社,8.9,11636 
血色浪漫,都梁, 长江文艺出版社,8.7,11614 
云中歌2,桐华, 作家出版社,8.3,11598 
潜规则,吴思, 云南人民出版社,8.3,11576 
色，戒,张爱玲, 北京十月文艺出版社,7.9,11571 
洗澡,杨绛, 人民文学出版社,8.2,11567 
走吧，张小砚,张小砚, 文化艺术出版社,8,11550 
蛙,莫言, 上海文艺出版社,7.9,11533 
山居笔记,余秋雨, 文汇出版社,7.9,11518 
喜宝,亦舒, 海天出版社,8.4,11512 
尘曲,七堇年, 浙江文艺出版社,7.7,11490 
绝代双骄（全三册）,古龙, 珠海出版社,8.4,11476 
爱你，是我做过最好的事,笙离, 长征出版社,7.7,11452 
张爱玲文集,张爱玲, 安徽文艺出版社,8.8,11433 
黑笑小说,[日] 东野圭吾, 南海出版公司,7.7,11425 
人类的群星闪耀时,[奥] 斯蒂芬·茨威格, 广西师范大学出版社,8.7,11397 
天使禁獵區,由貴香織里, 大然文化,8.2,11377 
你的孤独，虽败犹荣,刘同, 中信出版社,6.9,11361 
十年一品温如言,书海沧生, 江苏文艺出版社,7.9,11331 
HUNTER X HUNTER 1,冨樫義博, 文化傳信有限公司,8.9,11329 
侦探伽利略,[日] 东野圭吾, 海南出版社,7.2,11314 
钝感力,[日] 渡边淳一, 上海人民出版社,6.9,11276 
拖延心理学,[美] 简·博克(Jane B. Burka), 中国人民大学出版社,8.2,11228 
良辰讵可待,晴空蓝兮, 国际文化出版公司,7.1,11225 
新参者,[日] 东野圭吾, 南海出版公司,8.4,11215 
我的阿勒泰,李娟, 云南人民出版社,8.8,11180 
檀香刑,莫言, 作家出版社,8.1,11175 
广岛之恋,[法] 玛格丽特・杜拉斯, 上海译文出版社,8.1,11165 
全球通史（第7版 上册）,[美] 斯塔夫里阿诺斯, 北京大学出版社,8.9,11152 
心理学与生活,[美] 理查德·格里格, 人民邮电出版社,8.7,11151 
失控,[美] 凯文·凯利, 新星出版社,8.8,11091 
盗墓笔记,南派三叔, 上海文化出版社,8.6,11038 
夹边沟记事,杨显惠, 花城出版社,9.1,11027 
三个A Cup的女人,张小娴, 南海出版公司,7.6,11025 
凤囚凰（下）,天衣有风, 河南文艺出版社,8.1,11019 
枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德, 上海世纪出版集团,8.8,11017 
魔戒（第一部）,[英国] 托尔金, 译林出版社,8.7,10969 
王尔德童话,[英] 王尔德, 译林出版社,9.1,10967 
楼下的房客,九把刀, 花山文艺出版社,8.1,10935 
彷徨,鲁迅, 人民文学出版社,8.8,10920 
你永远都无法叫醒一个装睡的人,周濂, 中国人民大学出版社,7.7,10902 
男人来自火星 女人来自金星,[美] 约翰·格雷, 吉林文史出版社,7.6,10849 
東京BABYLON (Vol. 1),CLAMP, YES COMICS LIMITED,8.6,10845 
悉达多,[德] 赫尔曼·黑塞, 上海人民出版社,9,10844 
我的错都是大人的错,幾米 绘, 现代出版社,8.7,10819 
九州·缥缈录Ⅱ·苍云古齿,江南, 新世界出版社,8.9,10815 
名侦探柯南42,青山刚昌, 长春出版社,8.7,10795 
失物之书,[爱尔兰] 约翰·康诺利, 人民文学出版社,8.5,10785 
楚留香传奇,古龙, 珠海出版社,8.5,10775 
小妇人,（美）路易莎・梅・奥尔科特, 译林出版社,8.4,10775 
杉杉来吃,顾漫, 江苏文艺出版社,6.9,10767 
每天懂一点色彩心理学,[日] 原田玲仁, 陕西师范大学出版社,7.2,10766 
幸运儿,幾米, 辽宁教育出版社,8.4,10749 
機器娃娃(1),鳥山明, 時報文化,9.1,10732 
经济学原理（上下）,[美] 曼昆, 机械工业出版社,9,10728 
沙漏II,饶雪漫, 当代世界出版社,7.1,10714 
蓝石头,幾米, 现代出版社,8.3,10713 
普罗旺斯的一年,[英] 彼得·梅尔, 陕西师范大学出版社,8.2,10711 
デスノート 5,小畑健, 集英社,8.7,10702 
神的孩子全跳舞,[日] 村上春树, 上海译文出版社,7.9,10688 
暖暖,蔡智恒, 作家出版社,7.4,10674 
青蛇,李碧华, 天津人民出版社,8.4,10672 
护花铃,沧月, 新世界出版社,8.3,10671 
鬼吹灯Ⅱ之二·南海归墟,天下霸唱, 安徽文艺出版社,7.7,10660 
天蓝色的彼岸,（英）希尔, 新世界出版社,8.5,10649 
一个人的第一次 第一次一个人旅行,[日] 高木直子 图文, 陕西师范大学出版社,8.2,10645 
佳期如梦之海上繁花,匪我思存, 新世界出版社,7.6,10589 
多情剑客无情剑(上、中、下),古龙, 海天出版社,8.7,10582 
斯普特尼克恋人,[日] 村上春树, 上海译文出版社,8.1,10577 
人生的枷锁,[英] 毛姆, 上海译文出版社,9,10557 
长尾理论,[美] 克里斯·安德森, 中信出版社,7.7,10553 
木槿花西月锦绣1,海飘雪, 作家出版社,7.6,10541 
飞狐外传(上下),金庸, 三联书店,7.6,10532 
我也有一个梦想,林达, 生活·读书·新知三联书店,9,10494 
伯爵該隱 ~ 诅咒之子,由貴香織里, 文化傳信有限公司,8.6,10486 
他们最幸福,大冰, 中信出版社,8.2,10443 
烈火如歌,明晓溪, 新世界出版社,7.5,10435 
醉玲珑（上卷）,十四夜, 朝华出版社,7.7,10431 
舒克和贝塔历险记,郑渊洁, 学苑出版社,8.8,10430 
梦的解析,[奥地利] 弗洛伊德, 国际文化出版公司,8,10410 
开到荼蘼,亦舒, 新世界出版社,7.5,10405 
厨房,[日]吉本芭娜娜, 上海译文出版社,8.2,10373 
雪国,[日] 川端康成, 人民文学出版社,8.1,10340 
人生若只初相见,梅子黄时雨, 华文出版社,7.4,10302 
玫瑰的故事,亦舒, 新世界出版社,8,10295 
曾许诺,桐华, 湖南文艺出版社,8.1,10294 
大便书,[日] 寄藤文平, 北方文艺出版社,7.6,10280 
绾青丝Ⅳ（上）,波波, 花山文艺出版社,7.8,10265 
香蜜沉沉烬如霜,电线, 江苏文艺出版社,7.7,10238 
冰与火之歌（卷三）,[美] 乔治.R.R.马丁, 重庆出版社,9.5,10212 
不存在的女儿,(美)金·爱德华兹, 译林出版社,7.5,10209 
每天懂一点好玩心理学,原田玲仁, 陕西师范大学出版社,7,10187 
诗经,孔丘 编订, 北京出版社,9.4,10176 
基地,[美] 艾萨克·阿西莫夫, 天地出版社,9.2,10175 
血薇,沧月, 新世界出版社,8.1,10171 
圆舞,[加] 亦舒, 南海出版公司,8,10169 
绾青丝Ⅳ（下）,波波, 花山文艺出版社,7.8,10155 
剩者为王,落落, 长江文艺出版社,7.6,10129 
邓小平时代,傅高义, 生活·读书·新知三联书店,8.9,10100 
一个人住第9年,高木直子, 江西科学技术出版社,8.4,10098 
柑橘与柠檬啊,[英] 麦克·莫波格, 中国城市出版社,8.1,10080 
没有人给他写信的上校,[哥伦比亚] 加西亚·马尔克斯, 南海出版公司,8.5,10074 
人生需要揭穿,丁丁张, CITIC Press Corporation,7.5,10055 
20几岁，决定女人的一生,[韩] 南仁淑, 南海出版公司,7,10038 
青春酷语（第四辑）,珠雅 主编, 内蒙古人民出版社,7.7,10034 
哥斯拉不说话,夏达 编绘, 新世纪出版社,8.5,10012 
金陵十三钗,严歌苓, 中国工人出版社,8.1,10003 
奇鸟行状录,[日] 村上春树, 上海译文出版社,8.4,10000 
帝王业（上下）,寐语者, 黑龙江人民出版社,8,9974 
蛤蟆的油,[日] 黑泽明, 南海出版公司,8.4,9966 
篮球飞人,井上雄彥, 文化傳訊,9.6,9961 
我读,梁文道 主讲, 上海三联书店,7.6,9961 
平面狗,[日] 乙一, 当代世界出版社,8.2,9955 
德伯家的苔丝,[英] 哈代, 人民文学出版社,7.8,9932 
鋼之鍊金術師 1,荒川弘, 玉皇朝,8.9,9927 
罗密欧与朱丽叶,（英）莎士比亚, 人民文学出版社,8.3,9902 
考拉小巫的英语学习日记,考拉小巫, 中国青年出版社,8.1,9898 
魍魉之匣（上）,[日] 京极夏彦, 上海人民出版社,8.5,9894 
杜拉拉3,李可, 江苏文艺出版社,7.5,9865 
伟大的博弈,[美] 约翰·S. 戈登, 中信出版社,8.3,9849 
临界·爵迹 I,郭敬明, 长江文艺出版社,7.1,9846 
聖闘士星矢 1,車田正美, 大然,8.6,9819 
可爱的骨头,艾丽斯・西伯德, 作家出版社,7.7,9811 
暗时间,刘未鹏, 电子工业出版社,8.5,9790 
万物静默如谜,[波] 维斯拉瓦•辛波斯卡, 湖南文艺出版社,8.5,9778 
九州·羽传说,今何在, 新世界出版社,8.2,9767 
阿狸·永远站,Hans, 北方妇女儿童出版社,8.9,9759 
如丧,高晓松, 武汉出版社,6.9,9736 
自由在高处,熊培云, 新星出版社,8.1,9733 
古文观止,吴楚材, 中华书局,9,9722 
绿皮火车,周云蓬, 中国华侨出版社,7.7,9717 
上学记,何兆武 口述, 生活·读书·新知三联书店,8.8,9715 
不朽,米兰·昆德拉, 上海译文出版社,8.5,9712 
圣传,CLAMP, 角川書店,8.7,9705 
当彩色的声音尝起来是甜的,科学松鼠会 编著, 上海三联书店,8.2,9705 
此生未完成,于娟, 湖南科技出版社,9,9676 
巨人的陨落,[英] 肯·福莱特, 江苏凤凰文艺出版社,9,9674 
中国哲学简史,冯友兰, 新世界出版社,8.8,9671 
道德经,老子, 陕西人民出版社,9.4,9670 
做最好的自己,李开复, 人民出版社,7.5,9647 
鬼吹灯Ⅱ之三·怒晴湘西,天下霸唱, 安徽文艺出版社,7.6,9639 
孔雀森林,蔡智恒, 新星出版社,7.4,9638 
漩涡,伊藤潤二, 東立,8.9,9637 
假如给我三天光明,海伦・凯勒(helen keller), 华文出版社,8.1,9607 
湖边凶杀案,[日] 东野圭吾, 海南出版社,7.3,9579 
人淡如菊,[加] 亦舒, 新世界出版社,7.4,9565 
异类,[美] 马尔科姆·格拉德威尔, 中信出版社,7.8,9558 
那些忧伤的年轻人,许知远, 海南出版社,7.4,9534 
碧血剑（上下）,金庸, 生活·读书·新知三联书店,7.2,9518 
ABC谋杀案,[英] 阿加莎.克里斯蒂, 人民文学出版社,8,9498 
萧十一郎,古龙, 珠海出版社,7.9,9485 
圣传画集,CLAMP, 新疆电子音像出版社,8.6,9482 
流血的仕途,曹昇, 中信出版社,8.2,9473 
你若安好便是晴天,白落梅, 中国华侨出版社,5.9,9457 
金阁寺,[日] 三岛由纪夫, 上海译文出版社,8.6,9457 
河童旅行素描本,[日] 妹尾河童, 生活·读书·新知三联书店,8.5,9443 
闹学记,三毛, 哈尔滨出版社,8.6,9443 
书剑恩仇录(上下),金庸, 三联书店,7.2,9440 
沙漏Ⅲ,饶雪漫, 当代世界出版社,7.2,9429 
